time,open,high,low,close,tick_volume,spread,real_volume
2025-04-21 08:00:00,3385.031,3405.924,3383.676,3404.443,38947,159,0
2025-04-21 12:00:00,3404.543,3430.24,3397.966,3422.941,84728,159,0
2025-04-21 16:00:00,3422.897,3430.547,3405.988,3423.431,40157,159,0
2025-04-21 20:00:00,3423.458,3444.257,3419.628,3434.548,26852,159,0
2025-04-22 00:00:00,3434.524,3494.843,3412.18,3487.776,94789,159,0
2025-04-22 04:00:00,3487.894,3500.033,3460.861,3468.67,92183,159,0
2025-04-22 08:00:00,3468.634,3472.689,3443.151,3456.715,68451,159,0
2025-04-22 12:00:00,3456.706,3464.829,3408.591,3417.729,127191,159,0
2025-04-22 16:00:00,3417.678,3421.075,3366.745,3374.789,110180,159,0
2025-04-22 20:00:00,3374.818,3382.727,3315.828,3336.561,54153,159,0
2025-04-23 00:00:00,3336.607,3386.643,3329.16,3338.878,114665,159,0
2025-04-23 04:00:00,3338.956,3349.383,3291.789,3319.13,91316,159,0
2025-04-23 08:00:00,3319.185,3340.577,3305.439,3324.594,58678,159,0
2025-04-23 12:00:00,3324.677,3333.344,3260.042,3280.424,150608,159,0
2025-04-23 16:00:00,3280.386,3305.553,3277.824,3293.916,55662,159,0
2025-04-23 20:00:00,3293.943,3316.882,3283.903,3316.384,23652,159,0
2025-04-24 00:00:00,3316.351,3367.502,3313.286,3327.074,97878,159,0
2025-04-24 04:00:00,3326.925,3339.837,3314.775,3333.586,61389,159,0
2025-04-24 08:00:00,3333.792,3343.988,3325.428,3336.917,44801,159,0
2025-04-24 12:00:00,3336.948,3344.719,3306.739,3329.391,84187,159,0
2025-04-24 16:00:00,3329.365,3347.026,3322.437,3342.226,35494,159,0
2025-04-24 20:00:00,3342.266,3370.789,3338.128,3348.976,26730,159,0
2025-04-25 00:00:00,3348.948,3363.157,3322.653,3323.655,58401,159,0
2025-04-25 04:00:00,3323.681,3327.775,3287.021,3307.449,81206,159,0
2025-04-25 08:00:00,3307.408,3308.792,3287.911,3293.455,49026,159,0
2025-04-25 12:00:00,3293.426,3303.054,3265.0,3282.899,87878,159,0
2025-04-25 16:00:00,3282.885,3312.399,3280.372,3304.818,36973,159,0
2025-04-25 20:00:00,3304.856,3319.226,3304.569,3318.798,7472,159,0
2025-04-27 20:00:00,3325.64,3330.215,3298.606,3302.739,25677,159,0
2025-04-28 00:00:00,3302.745,3315.965,3268.048,3290.902,77620,159,0
2025-04-28 04:00:00,3290.894,3301.054,3277.686,3287.445,46458,159,0
2025-04-28 08:00:00,3287.401,3297.23,3273.268,3294.176,38885,159,0
2025-04-28 12:00:00,3294.297,3336.044,3286.851,3325.005,78634,159,0
2025-04-28 16:00:00,3325.05,3353.006,3324.496,3352.076,41085,159,0
2025-04-28 20:00:00,3352.107,3352.38,3332.318,3337.682,24076,159,0
2025-04-29 00:00:00,3337.643,3340.061,3308.016,3316.03,59172,159,0
2025-04-29 04:00:00,3316.057,3323.895,3305.084,3323.042,39215,159,0
2025-04-29 08:00:00,3323.066,3324.923,3306.159,3309.416,33213,159,0
2025-04-29 12:00:00,3309.349,3321.302,3299.649,3312.455,75153,159,0
2025-04-29 16:00:00,3312.477,3330.013,3312.156,3320.535,34990,159,0
2025-04-29 20:00:00,3320.51,3323.514,3310.949,3317.122,15521,159,0
2025-04-30 00:00:00,3317.122,3327.982,3303.739,3304.753,42970,159,0
2025-04-30 04:00:00,3304.765,3314.658,3301.337,3307.203,31467,159,0
2025-04-30 08:00:00,3307.242,3307.704,3268.288,3272.115,49562,159,0
2025-04-30 12:00:00,3272.307,3319.79,3266.901,3307.955,103016,159,0
2025-04-30 16:00:00,3308.004,3314.279,3292.053,3295.82,38541,159,0
2025-04-30 20:00:00,3295.854,3297.968,3269.738,3272.887,31862,159,0
2025-05-01 00:00:00,3272.922,3276.329,3228.894,3229.493,75194,159,0
2025-05-01 04:00:00,3229.496,3243.197,3221.228,3230.192,51806,159,0
2025-05-01 08:00:00,3230.149,3236.721,3203.334,3205.502,41269,159,0
2025-05-01 12:00:00,3205.465,3233.32,3201.862,3216.414,92348,159,0
2025-05-01 16:00:00,3216.437,3229.732,3208.917,3228.25,35951,159,0
2025-05-01 20:00:00,3228.223,3243.462,3228.039,3237.253,21883,159,0
2025-05-02 00:00:00,3237.291,3258.758,3227.533,3254.941,44879,159,0
2025-05-02 04:00:00,3255.02,3263.339,3246.327,3258.895,36520,159,0
2025-05-02 08:00:00,3258.92,3269.242,3255.161,3262.698,36488,159,0
2025-05-02 12:00:00,3262.684,3264.934,3230.262,3231.601,100252,159,0
2025-05-02 16:00:00,3231.604,3239.868,3222.721,3233.555,56129,159,0
2025-05-02 20:00:00,3233.581,3241.232,3232.659,3240.947,5887,159,0
2025-05-04 20:00:00,3238.49,3252.3,3237.562,3247.922,17230,159,0
2025-05-05 00:00:00,3247.969,3272.376,3241.18,3254.585,48312,159,0
2025-05-05 04:00:00,3254.517,3267.748,3253.616,3264.76,37485,159,0
2025-05-05 08:00:00,3264.797,3318.985,3263.086,3312.919,52932,159,0
2025-05-05 12:00:00,3312.861,3328.838,3309.006,3312.065,65068,159,0
2025-05-05 16:00:00,3312.028,3337.678,3305.577,3328.793,39973,159,0
2025-05-05 20:00:00,3328.76,3338.019,3327.401,3334.031,19337,159,0
2025-05-06 00:00:00,3334.038,3387.027,3323.139,3360.401,97684,159,0
2025-05-06 04:00:00,3360.33,3379.589,3350.195,3371.2,54043,159,0
2025-05-06 08:00:00,3371.313,3385.084,3368.547,3379.104,44765,159,0
2025-05-06 12:00:00,3379.195,3399.888,3373.128,3395.098,72697,159,0
2025-05-06 16:00:00,3395.083,3424.094,3394.673,3423.168,41789,159,0
2025-05-06 20:00:00,3423.139,3435.016,3376.84,3400.68,64712,159,0
2025-05-07 00:00:00,3400.723,3401.666,3360.068,3375.541,98928,159,0
2025-05-07 04:00:00,3375.495,3397.425,3374.962,3388.029,46266,159,0
2025-05-07 08:00:00,3387.971,3393.387,3369.161,3387.083,45561,159,0
2025-05-07 12:00:00,3387.055,3398.139,3375.662,3385.27,69064,159,0
2025-05-07 16:00:00,3385.224,3398.028,3363.692,3371.904,75639,159,0
2025-05-07 20:00:00,3371.961,3377.185,3363.733,3376.488,21244,159,0
2025-05-08 00:00:00,3376.515,3414.851,3373.803,3396.864,65625,159,0
2025-05-08 04:00:00,3396.826,3399.413,3320.253,3342.884,92297,159,0
2025-05-08 08:00:00,3342.882,3346.695,3330.39,3344.381,46345,159,0
2025-05-08 12:00:00,3344.311,3369.562,3326.803,3330.509,86795,159,0
2025-05-08 16:00:00,3330.47,3330.47,3288.697,3306.384,70110,159,0
2025-05-08 20:00:00,3306.434,3324.005,3303.853,3316.412,25682,159,0
2025-05-09 00:00:00,3316.448,3323.138,3274.664,3308.106,80745,159,0
2025-05-09 04:00:00,3308.099,3332.258,3308.099,3327.102,49681,159,0
2025-05-09 08:00:00,3327.154,3338.358,3320.241,3332.996,38988,159,0
2025-05-09 12:00:00,3333.066,3346.044,3320.298,3345.056,63179,159,0
2025-05-09 16:00:00,3345.117,3347.556,3325.458,3328.802,32089,159,0
2025-05-09 20:00:00,3328.76,3330.295,3325.142,3326.805,5098,159,0
2025-05-11 20:00:00,3282.255,3292.6,3265.847,3287.561,32302,159,0
2025-05-12 00:00:00,3287.506,3290.026,3258.751,3283.25,77703,159,0
2025-05-12 04:00:00,3283.214,3283.643,3216.108,3222.647,85561,159,0
2025-05-12 08:00:00,3222.784,3234.465,3207.693,3224.862,80065,159,0
2025-05-12 12:00:00,3224.822,3248.642,3220.283,3239.262,95217,159,0
2025-05-12 16:00:00,3239.237,3240.112,3220.295,3235.394,41780,159,0
2025-05-12 20:00:00,3235.355,3241.807,3229.864,3236.858,18049,159,0
2025-05-13 00:00:00,3236.906,3243.423,3215.88,3236.743,57760,159,0
2025-05-13 04:00:00,3236.719,3265.659,3234.916,3259.098,44396,159,0
2025-05-13 08:00:00,3259.139,3261.284,3248.781,3249.156,34729,159,0
2025-05-13 12:00:00,3249.098,3255.899,3225.476,3253.325,82206,159,0
2025-05-13 16:00:00,3253.293,3257.794,3242.016,3249.324,30767,159,0
2025-05-13 20:00:00,3249.355,3257.165,3248.043,3254.41,12926,159,0
2025-05-14 00:00:00,3254.388,3254.658,3226.212,3228.366,52345,159,0
2025-05-14 04:00:00,3228.442,3238.874,3221.57,3238.085,42162,159,0
2025-05-14 08:00:00,3237.99,3243.897,3219.436,3220.132,45653,159,0
2025-05-14 12:00:00,3220.142,3222.534,3174.875,3182.674,111525,159,0
2025-05-14 16:00:00,3182.629,3190.897,3167.933,3180.587,45262,159,0
2025-05-14 20:00:00,3180.613,3187.312,3177.056,3186.127,15007,159,0
2025-05-15 00:00:00,3186.011,3192.71,3148.326,3150.594,57268,159,0
2025-05-15 04:00:00,3150.546,3153.903,3120.65,3142.318,64915,159,0
2025-05-15 08:00:00,3142.244,3180.039,3139.065,3179.18,47755,159,0
2025-05-15 12:00:00,3179.141,3220.088,3177.53,3219.74,80289,159,0
2025-05-15 16:00:00,3219.78,3232.731,3215.873,3232.003,33511,159,0
2025-05-15 20:00:00,3231.973,3252.105,3231.094,3237.15,26790,159,0
2025-05-16 00:00:00,3237.175,3244.613,3206.53,3211.889,66193,159,0
2025-05-16 04:00:00,3211.969,3231.343,3205.365,3207.68,48117,159,0
2025-05-16 08:00:00,3207.572,3212.954,3154.289,3163.104,62587,159,0
2025-05-16 12:00:00,3163.221,3188.582,3154.861,3183.479,93328,159,0
2025-05-16 16:00:00,3183.513,3195.802,3180.462,3192.615,33963,159,0
2025-05-16 20:00:00,3192.583,3202.954,3192.129,3202.217,8633,159,0
