time,open,high,low,close,tick_volume,spread,real_volume
2025-04-03 17:00:00,3107.528,3107.627,3101.983,3103.82,3617,159,0
2025-04-03 17:15:00,3103.853,3105.642,3100.681,3101.004,3977,160,0
2025-04-03 17:30:00,3101.033,3107.766,3099.949,3106.581,3337,159,0
2025-04-03 17:45:00,3106.548,3109.928,3105.998,3109.5,2389,159,0
2025-04-03 18:00:00,3109.542,3110.248,3106.922,3107.291,2194,159,0
2025-04-03 18:15:00,3107.311,3108.536,3102.909,3105.03,1990,160,0
2025-04-03 18:30:00,3104.989,3106.899,3102.154,3106.595,2072,160,0
2025-04-03 18:45:00,3106.631,3111.722,3105.435,3111.586,1882,159,0
2025-04-03 19:00:00,3111.608,3112.799,3110.171,3111.707,1943,160,0
2025-04-03 19:15:00,3111.72,3113.296,3106.67,3107.238,2200,160,0
2025-04-03 19:30:00,3107.196,3107.305,3102.417,3104.652,2643,159,0
2025-04-03 19:45:00,3104.621,3108.193,3101.532,3107.592,2351,159,0
2025-04-03 20:00:00,3107.567,3109.401,3107.2,3107.619,1723,159,0
2025-04-03 20:15:00,3107.638,3110.885,3107.638,3109.954,1244,160,0
2025-04-03 20:30:00,3109.917,3117.787,3109.702,3117.29,1755,160,0
2025-04-03 20:45:00,3117.25,3119.962,3112.861,3113.145,2115,159,0
2025-04-03 22:00:00,3114.351,3115.289,3113.149,3114.251,1086,160,0
2025-04-03 22:15:00,3114.241,3115.147,3112.854,3114.526,969,159,0
2025-04-03 22:30:00,3114.484,3116.719,3114.25,3115.953,984,160,0
2025-04-03 22:45:00,3115.907,3116.109,3112.327,3115.387,1240,160,0
2025-04-03 23:00:00,3115.423,3115.443,3109.757,3111.238,1577,159,0
2025-04-03 23:15:00,3111.237,3113.039,3110.498,3112.602,1051,160,0
2025-04-03 23:30:00,3112.63,3115.318,3112.435,3114.455,1405,160,0
2025-04-03 23:45:00,3114.465,3116.256,3112.722,3112.884,2360,160,0
2025-04-04 00:00:00,3112.908,3115.057,3111.882,3112.538,2632,160,0
2025-04-04 00:15:00,3112.535,3113.292,3109.028,3109.173,2329,160,0
2025-04-04 00:30:00,3109.202,3111.078,3106.017,3110.821,3111,160,0
2025-04-04 00:45:00,3110.81,3111.655,3108.393,3110.553,2018,159,0
2025-04-04 01:00:00,3110.542,3115.817,3110.289,3114.581,3010,159,0
2025-04-04 01:15:00,3114.564,3114.964,3111.736,3113.773,2341,159,0
2025-04-04 01:30:00,3113.771,3114.355,3109.102,3109.986,2856,159,0
2025-04-04 01:45:00,3109.98,3112.723,3109.44,3109.851,2205,159,0
2025-04-04 02:00:00,3109.829,3113.013,3107.447,3112.667,2242,159,0
2025-04-04 02:15:00,3112.699,3112.89,3104.328,3104.808,3461,159,0
2025-04-04 02:30:00,3104.739,3106.019,3091.159,3098.487,7042,159,0
2025-04-04 02:45:00,3098.556,3099.267,3092.878,3096.727,3880,159,0
2025-04-04 03:00:00,3096.691,3099.098,3086.989,3093.641,6025,159,0
2025-04-04 03:15:00,3093.621,3094.273,3089.694,3093.405,3785,160,0
2025-04-04 03:30:00,3093.382,3095.69,3091.683,3094.886,3629,159,0
2025-04-04 03:45:00,3094.846,3098.481,3092.76,3098.481,3120,159,0
2025-04-04 04:00:00,3098.435,3100.449,3095.949,3099.511,2819,160,0
2025-04-04 04:15:00,3099.465,3101.759,3098.168,3098.951,2498,159,0
2025-04-04 04:30:00,3098.905,3104.529,3097.41,3104.259,2656,159,0
2025-04-04 04:45:00,3104.241,3105.014,3098.151,3100.157,2735,159,0
2025-04-04 05:00:00,3100.119,3104.988,3098.822,3101.967,3046,160,0
2025-04-04 05:15:00,3101.976,3107.474,3101.458,3105.96,2902,159,0
2025-04-04 05:30:00,3106.014,3106.014,3101.675,3102.904,2525,159,0
2025-04-04 05:45:00,3102.879,3108.908,3102.617,3108.908,2223,159,0
2025-04-04 06:00:00,3108.882,3109.96,3106.422,3107.568,2798,159,0
2025-04-04 06:15:00,3107.564,3107.987,3102.431,3102.797,3002,159,0
2025-04-04 06:30:00,3102.796,3104.735,3100.65,3101.232,2760,160,0
2025-04-04 06:45:00,3101.216,3103.534,3100.458,3101.051,2278,160,0
