entry_time,entry_price,volume,sl,tp,order_type,exit_time,exit_price,profit,status,strategy,priority,leverage
2025-05-01 04:45:00,3226.772,0.01,3226.872,3226.572,buy,2025-05-01 05:00:00,3226.872,-0.0009999999999990906,closed,RSI,medium,2000
