time,open,high,low,close,tick_volume,spread,real_volume
2023-05-19 20:00:00,1976.142,1977.776,1975.439,1977.703,1979,200,0
2023-05-21 20:00:00,1978.005,1981.48,1978.005,1980.829,3723,200,0
2023-05-22 00:00:00,1980.827,1982.321,1976.283,1977.843,15425,200,0
2023-05-22 04:00:00,1977.873,1978.744,1971.21,1976.8,15643,200,0
2023-05-22 08:00:00,1976.783,1982.53,1969.575,1972.935,16110,200,0
2023-05-22 12:00:00,1972.908,1978.535,1968.69,1972.417,30739,200,0
2023-05-22 16:00:00,1972.45,1978.87,1971.615,1972.095,15746,200,0
2023-05-22 20:00:00,1972.065,1972.596,1969.586,1969.784,4707,200,0
2023-05-23 00:00:00,1969.814,1971.736,1960.243,1962.74,16719,200,0
2023-05-23 04:00:00,1962.709,1964.548,1955.443,1957.14,17174,200,0
2023-05-23 08:00:00,1957.173,1961.257,1954.232,1958.835,17693,200,0
2023-05-23 12:00:00,1958.838,1973.53,1957.699,1967.315,37831,200,0
2023-05-23 16:00:00,1967.313,1977.739,1966.239,1974.754,20078,200,0
2023-05-23 20:00:00,1974.787,1977.289,1974.218,1974.98,4681,200,0
2023-05-24 00:00:00,1975.021,1976.965,1972.735,1976.454,13969,200,0
2023-05-24 04:00:00,1976.453,1980.562,1970.665,1974.014,17362,200,0
2023-05-24 08:00:00,1974.044,1981.984,1973.52,1981.856,16951,200,0
2023-05-24 12:00:00,1981.854,1985.015,1960.202,1962.988,32740,200,0
2023-05-24 16:00:00,1963.027,1965.236,1956.683,1958.972,23035,200,0
2023-05-24 20:00:00,1958.959,1961.839,1957.09,1959.752,7439,200,0
2023-05-25 00:00:00,1959.748,1960.101,1954.91,1957.207,16444,200,0
2023-05-25 04:00:00,1957.213,1961.33,1954.885,1959.413,15533,200,0
2023-05-25 08:00:00,1959.421,1964.711,1959.21,1961.926,15700,200,0
2023-05-25 12:00:00,1961.958,1963.062,1939.029,1945.393,48143,200,0
2023-05-25 16:00:00,1945.426,1946.908,1938.813,1940.148,17596,200,0
2023-05-25 20:00:00,1940.153,1943.157,1939.377,1940.515,6034,200,0
2023-05-26 00:00:00,1940.492,1948.779,1936.576,1948.423,15953,200,0
2023-05-26 04:00:00,1948.408,1957.219,1946.965,1956.202,17226,200,0
2023-05-26 08:00:00,1956.172,1956.715,1950.991,1951.445,14488,200,0
2023-05-26 12:00:00,1951.435,1953.848,1938.658,1943.457,37113,200,0
2023-05-26 16:00:00,1943.427,1947.566,1942.79,1947.403,15519,200,0
2023-05-26 20:00:00,1947.434,1947.501,1946.197,1946.834,1576,200,0
2023-05-28 20:00:00,1943.265,1946.248,1943.227,1943.654,4454,200,0
2023-05-29 00:00:00,1943.687,1946.165,1940.27,1945.542,12607,200,0
2023-05-29 04:00:00,1945.547,1948.874,1943.741,1944.176,11198,200,0
2023-05-29 08:00:00,1944.193,1946.576,1940.731,1946.272,10859,200,0
2023-05-29 12:00:00,1946.303,1949.718,1944.778,1945.922,13485,200,0
2023-05-29 16:00:00,1945.882,1945.882,1942.772,1943.627,2271,200,0
2023-05-29 20:00:00,1943.445,1944.318,1941.347,1941.683,4372,200,0
2023-05-30 00:00:00,1941.498,1946.602,1939.225,1939.446,15449,200,0
2023-05-30 04:00:00,1939.424,1942.168,1932.042,1942.161,20145,200,0
2023-05-30 08:00:00,1942.149,1960.7,1941.527,1960.144,21384,200,0
2023-05-30 12:00:00,1960.12,1962.253,1950.577,1962.071,30050,200,0
2023-05-30 16:00:00,1962.101,1963.479,1957.703,1960.13,13502,200,0
2023-05-30 20:00:00,1960.098,1960.098,1957.99,1958.535,4184,200,0
2023-05-31 00:00:00,1958.544,1960.452,1953.625,1958.052,14888,200,0
2023-05-31 04:00:00,1958.051,1965.186,1955.735,1956.067,18876,200,0
2023-05-31 08:00:00,1956.092,1960.772,1954.843,1960.324,16956,200,0
2023-05-31 12:00:00,1960.321,1974.526,1959.932,1968.581,36037,200,0
2023-05-31 16:00:00,1968.551,1969.179,1962.654,1963.061,17630,200,0
2023-05-31 20:00:00,1963.094,1966.961,1962.378,1966.244,5665,200,0
2023-06-01 00:00:00,1966.275,1967.446,1961.996,1964.178,15527,200,0
2023-06-01 04:00:00,1964.194,1965.808,1955.08,1955.523,15395,200,0
2023-06-01 08:00:00,1955.535,1968.368,1953.338,1967.861,16292,200,0
2023-06-01 12:00:00,1967.828,1983.049,1958.663,1982.054,39919,200,0
2023-06-01 16:00:00,1982.086,1982.624,1975.635,1978.068,15197,200,0
2023-06-01 20:00:00,1978.101,1978.316,1975.886,1977.03,3690,200,0
2023-06-02 00:00:00,1977.033,1983.332,1974.015,1982.473,14430,200,0
2023-06-02 04:00:00,1982.47,1982.84,1975.784,1975.951,15453,200,0
2023-06-02 08:00:00,1975.933,1981.106,1974.956,1978.772,14068,200,0
2023-06-02 12:00:00,1978.802,1980.174,1960.987,1962.042,40670,200,0
2023-06-02 16:00:00,1962.012,1962.178,1948.066,1948.621,17074,200,0
2023-06-02 20:00:00,1948.584,1948.935,1947.58,1947.992,1667,200,0
2023-06-04 20:00:00,1947.366,1950.096,1947.297,1949.33,4212,200,0
2023-06-05 00:00:00,1949.344,1949.466,1943.824,1947.086,15453,200,0
2023-06-05 04:00:00,1947.085,1947.338,1938.476,1939.893,15037,200,0
2023-06-05 08:00:00,1939.842,1945.791,1938.341,1942.222,15518,200,0
2023-06-05 12:00:00,1942.252,1961.909,1938.048,1958.108,31289,200,0
2023-06-05 16:00:00,1958.144,1964.003,1957.066,1961.029,14170,200,0
2023-06-05 20:00:00,1961.066,1963.119,1960.628,1961.224,5108,200,0
2023-06-06 00:00:00,1961.231,1964.359,1959.007,1959.199,13064,200,0
2023-06-06 04:00:00,1959.196,1962.714,1956.846,1957.491,16780,200,0
2023-06-06 08:00:00,1957.513,1964.896,1957.242,1962.727,16142,200,0
2023-06-06 12:00:00,1962.733,1966.376,1954.295,1963.429,26682,200,0
2023-06-06 16:00:00,1963.432,1966.288,1961.019,1962.84,12441,200,0
2023-06-06 20:00:00,1962.871,1964.504,1962.45,1963.345,4062,200,0
2023-06-07 00:00:00,1963.315,1966.724,1962.905,1963.351,12542,200,0
2023-06-07 04:00:00,1963.348,1964.989,1954.753,1956.108,13446,200,0
2023-06-07 08:00:00,1956.088,1966.178,1955.702,1961.255,15168,200,0
2023-06-07 12:00:00,1961.223,1970.123,1946.404,1947.117,31842,200,0
2023-06-07 16:00:00,1947.148,1947.653,1939.997,1940.077,18782,200,0
2023-06-07 20:00:00,1940.044,1945.278,1939.839,1944.436,5848,200,0
2023-06-08 00:00:00,1944.433,1947.036,1944.24,1946.265,12502,200,0
2023-06-08 04:00:00,1946.29,1948.27,1942.764,1947.268,13918,200,0
