time,open,high,low,close,tick_volume,spread,real_volume
2023-05-22 22:00:00,1971.865,1972.596,1970.999,1971.301,1207,200,0
2023-05-22 23:00:00,1971.285,1971.693,1969.586,1969.784,1953,200,0
2023-05-23 00:00:00,1969.814,1971.736,1966.543,1967.285,3096,200,0
2023-05-23 01:00:00,1967.243,1968.522,1960.253,1960.345,6222,200,0
2023-05-23 02:00:00,1960.311,1964.231,1960.243,1963.73,4036,200,0
2023-05-23 03:00:00,1963.709,1964.081,1960.389,1962.74,3365,200,0
2023-05-23 04:00:00,1962.709,1964.342,1962.455,1963.313,2811,200,0
2023-05-23 05:00:00,1963.298,1963.651,1959.546,1961.035,3782,200,0
2023-05-23 06:00:00,1961.039,1964.548,1959.493,1962.366,4850,200,0
2023-05-23 07:00:00,1962.331,1962.345,1955.443,1957.14,5731,200,0
2023-05-23 08:00:00,1957.173,1960.671,1954.232,1959.806,5297,200,0
2023-05-23 09:00:00,1959.811,1961.257,1956.873,1957.008,3949,200,0
2023-05-23 10:00:00,1956.978,1958.923,1954.433,1958.268,4312,200,0
2023-05-23 11:00:00,1958.271,1960.065,1957.195,1958.835,4135,200,0
2023-05-23 12:00:00,1958.838,1962.639,1957.699,1958.762,6669,200,0
2023-05-23 13:00:00,1958.793,1973.274,1958.793,1969.555,13507,200,0
2023-05-23 14:00:00,1969.523,1973.53,1966.501,1968.735,11672,200,0
2023-05-23 15:00:00,1968.766,1968.899,1964.293,1967.315,5983,200,0
2023-05-23 16:00:00,1967.313,1974.628,1966.239,1973.054,5771,200,0
2023-05-23 17:00:00,1973.096,1975.081,1971.482,1974.949,4976,200,0
2023-05-23 18:00:00,1974.918,1977.739,1973.947,1976.188,5129,200,0
2023-05-23 19:00:00,1976.158,1976.453,1974.36,1974.754,4202,200,0
2023-05-23 20:00:00,1974.787,1975.291,1974.218,1975.051,1800,200,0
2023-05-23 22:00:00,1974.591,1977.091,1974.587,1976.877,1360,200,0
2023-05-23 23:00:00,1976.898,1977.289,1974.699,1974.98,1521,200,0
2023-05-24 00:00:00,1975.021,1976.965,1974.583,1975.054,2677,200,0
2023-05-24 01:00:00,1975.044,1976.025,1973.026,1973.821,4787,200,0
2023-05-24 02:00:00,1973.782,1974.957,1972.829,1973.259,3692,200,0
2023-05-24 03:00:00,1973.227,1976.454,1972.735,1976.454,2813,200,0
2023-05-24 04:00:00,1976.453,1978.656,1976.189,1977.57,2547,200,0
2023-05-24 05:00:00,1977.605,1980.562,1976.929,1979.416,3526,200,0
2023-05-24 06:00:00,1979.426,1979.818,1971.1,1971.802,5888,200,0
2023-05-24 07:00:00,1971.759,1976.353,1970.665,1974.014,5401,200,0
2023-05-24 08:00:00,1974.044,1977.662,1973.52,1976.291,4333,200,0
2023-05-24 09:00:00,1976.286,1977.105,1973.926,1976.041,4066,200,0
2023-05-24 10:00:00,1976.073,1977.229,1974.112,1976.642,4098,200,0
2023-05-24 11:00:00,1976.674,1981.984,1976.191,1981.856,4454,200,0
2023-05-24 12:00:00,1981.854,1985.015,1978.467,1979.863,6950,200,0
2023-05-24 13:00:00,1979.842,1980.798,1971.369,1972.575,9393,200,0
2023-05-24 14:00:00,1972.541,1972.842,1966.56,1969.428,9190,200,0
2023-05-24 15:00:00,1969.411,1970.541,1960.202,1962.988,7207,200,0
2023-05-24 16:00:00,1963.027,1963.254,1956.683,1959.018,8109,200,0
2023-05-24 17:00:00,1959.016,1964.317,1958.346,1962.609,5154,200,0
2023-05-24 18:00:00,1962.58,1965.236,1959.486,1959.781,5415,200,0
2023-05-24 19:00:00,1959.811,1961.131,1958.032,1958.972,4357,200,0
2023-05-24 20:00:00,1958.959,1960.047,1957.09,1957.211,2383,200,0
2023-05-24 22:00:00,1957.931,1961.839,1957.363,1961.029,3014,200,0
2023-05-24 23:00:00,1961.02,1961.02,1957.992,1959.752,2042,200,0
2023-05-25 00:00:00,1959.748,1960.101,1957.622,1959.375,3327,200,0
2023-05-25 01:00:00,1959.373,1960.091,1954.91,1956.462,5863,200,0
2023-05-25 02:00:00,1956.428,1958.767,1955.675,1957.527,4096,200,0
2023-05-25 03:00:00,1957.532,1958.841,1956.913,1957.207,3158,200,0
2023-05-25 04:00:00,1957.213,1958.063,1956.31,1957.873,2166,200,0
2023-05-25 05:00:00,1957.875,1958.501,1954.889,1955.924,3611,200,0
2023-05-25 06:00:00,1955.891,1960.487,1954.885,1958.987,4891,200,0
2023-05-25 07:00:00,1958.957,1961.33,1957.484,1959.413,4865,200,0
2023-05-25 08:00:00,1959.421,1964.711,1959.21,1962.034,4412,200,0
2023-05-25 09:00:00,1962.033,1963.963,1960.437,1961.001,3695,200,0
2023-05-25 10:00:00,1961.031,1962.802,1960.855,1961.871,3433,200,0
2023-05-25 11:00:00,1961.884,1962.474,1959.996,1961.926,4160,200,0
2023-05-25 12:00:00,1961.958,1963.062,1939.029,1943.601,16779,200,0
2023-05-25 13:00:00,1943.567,1953.999,1943.346,1946.59,14240,200,0
2023-05-25 14:00:00,1946.575,1951.656,1944.117,1945.244,10649,200,0
2023-05-25 15:00:00,1945.21,1946.94,1943.307,1945.393,6475,200,0
2023-05-25 16:00:00,1945.426,1946.908,1942.913,1943.542,5047,200,0
2023-05-25 17:00:00,1943.558,1944.989,1942.646,1944.444,4424,200,0
2023-05-25 18:00:00,1944.467,1944.467,1941.783,1942.104,4148,200,0
2023-05-25 19:00:00,1942.069,1942.287,1938.813,1940.148,3977,200,0
2023-05-25 20:00:00,1940.153,1940.878,1939.767,1940.523,1758,200,0
2023-05-25 22:00:00,1940.636,1943.157,1940.547,1942.245,2559,200,0
2023-05-25 23:00:00,1942.247,1942.247,1939.377,1940.515,1717,200,0
2023-05-26 00:00:00,1940.492,1941.639,1936.576,1940.879,3609,200,0
2023-05-26 01:00:00,1940.909,1946.869,1940.329,1946.743,5209,200,0
2023-05-26 02:00:00,1946.732,1948.779,1945.894,1946.006,4047,200,0
2023-05-26 03:00:00,1945.975,1948.765,1944.882,1948.423,3088,200,0
2023-05-26 04:00:00,1948.408,1948.88,1947.093,1947.871,2560,200,0
2023-05-26 05:00:00,1947.892,1951.742,1947.43,1948.651,4153,200,0
2023-05-26 06:00:00,1948.643,1952.402,1946.965,1951.727,5519,200,0
2023-05-26 07:00:00,1951.697,1957.219,1950.344,1956.202,4994,200,0
2023-05-26 08:00:00,1956.172,1956.715,1951.345,1952.573,4372,200,0
2023-05-26 09:00:00,1952.601,1954.152,1951.702,1953.584,3316,200,0
2023-05-26 10:00:00,1953.566,1953.895,1951.902,1953.357,3112,200,0
2023-05-26 11:00:00,1953.39,1953.786,1950.991,1951.445,3688,200,0
2023-05-26 12:00:00,1951.435,1953.848,1944.221,1947.335,10302,200,0
2023-05-26 13:00:00,1947.366,1950.394,1946.098,1946.91,8593,200,0
2023-05-26 14:00:00,1946.9,1951.792,1938.658,1942.03,10932,200,0
2023-05-26 15:00:00,1942.04,1943.68,1938.741,1943.457,7286,200,0
2023-05-26 16:00:00,1943.427,1946.52,1942.79,1944.101,5114,200,0
2023-05-26 17:00:00,1944.069,1945.314,1943.014,1944.824,4121,200,0
2023-05-26 18:00:00,1944.844,1946.936,1944.484,1946.122,3231,200,0
2023-05-26 19:00:00,1946.137,1947.566,1944.776,1947.403,3053,200,0
2023-05-26 20:00:00,1947.434,1947.501,1946.197,1946.834,1576,200,0
2023-05-28 22:00:00,1943.265,1946.248,1943.227,1944.024,2597,200,0
2023-05-28 23:00:00,1944.021,1944.754,1943.287,1943.654,1857,200,0
2023-05-29 00:00:00,1943.687,1943.977,1941.024,1941.566,2752,200,0
2023-05-29 01:00:00,1941.561,1946.165,1940.27,1943.193,4392,200,0
2023-05-29 02:00:00,1943.197,1945.071,1942.624,1945.012,3158,200,0
2023-05-29 03:00:00,1945.034,1945.841,1944.578,1945.542,2305,200,0
2023-05-29 04:00:00,1945.547,1946.088,1945.249,1945.738,1597,200,0
2023-05-29 05:00:00,1945.754,1947.039,1945.057,1946.916,2706,200,0
2023-05-29 06:00:00,1946.912,1948.874,1946.311,1946.591,3684,200,0
2023-05-29 07:00:00,1946.562,1947.145,1943.741,1944.176,3211,200,0
2023-05-29 08:00:00,1944.193,1945.437,1940.731,1945.28,3265,200,0
2023-05-29 09:00:00,1945.276,1946.214,1944.339,1945.862,2810,200,0
2023-05-29 10:00:00,1945.832,1945.9,1944.228,1945.521,2372,200,0
2023-05-29 11:00:00,1945.528,1946.576,1945.049,1946.272,2412,200,0
2023-05-29 12:00:00,1946.303,1949.718,1944.778,1948.849,3731,200,0
2023-05-29 13:00:00,1948.881,1949.586,1944.931,1946.614,4411,200,0
2023-05-29 14:00:00,1946.646,1948.254,1946.17,1946.993,2883,200,0
2023-05-29 15:00:00,1946.963,1947.608,1945.82,1945.922,2460,200,0
2023-05-29 16:00:00,1945.882,1945.882,1943.162,1943.492,1957,200,0
2023-05-29 17:00:00,1943.495,1943.723,1942.772,1943.627,314,200,0
2023-05-29 22:00:00,1943.445,1944.318,1942.661,1943.024,2196,200,0
2023-05-29 23:00:00,1943.023,1943.023,1941.347,1941.683,2176,200,0
2023-05-30 00:00:00,1941.498,1943.1,1940.991,1942.656,3428,200,0
2023-05-30 01:00:00,1942.684,1945.111,1942.651,1944.97,4533,200,0
2023-05-30 02:00:00,1944.965,1946.602,1944.623,1945.3,3510,200,0
2023-05-30 03:00:00,1945.295,1945.584,1939.225,1939.446,3978,200,0
2023-05-30 04:00:00,1939.424,1940.682,1937.682,1938.899,3167,200,0
2023-05-30 05:00:00,1938.892,1938.932,1932.042,1933.385,5363,200,0
2023-05-30 06:00:00,1933.354,1937.585,1932.17,1936.891,5841,200,0
2023-05-30 07:00:00,1936.897,1942.168,1934.835,1942.161,5774,200,0
2023-05-30 08:00:00,1942.149,1946.678,1941.527,1944.997,4910,200,0
2023-05-30 09:00:00,1944.966,1952.925,1942.39,1952.858,5767,200,0
2023-05-30 10:00:00,1952.826,1956.294,1952.138,1955.388,5315,200,0
2023-05-30 11:00:00,1955.408,1960.7,1954.236,1960.144,5392,200,0
2023-05-30 12:00:00,1960.12,1962.253,1956.159,1956.455,7021,200,0
2023-05-30 13:00:00,1956.423,1958.192,1952.321,1952.726,8720,200,0
2023-05-30 14:00:00,1952.692,1959.829,1950.577,1958.363,9121,200,0
2023-05-30 15:00:00,1958.379,1962.071,1957.709,1962.071,5188,200,0
2023-05-30 16:00:00,1962.101,1963.479,1959.713,1959.746,3957,200,0
2023-05-30 17:00:00,1959.756,1959.891,1957.754,1958.576,3695,200,0
2023-05-30 18:00:00,1958.574,1959.729,1957.703,1958.428,3044,200,0
2023-05-30 19:00:00,1958.423,1960.745,1957.785,1960.13,2806,200,0
2023-05-30 20:00:00,1960.098,1960.098,1958.805,1959.359,1415,200,0
2023-05-30 22:00:00,1958.994,1959.404,1957.99,1958.581,1448,200,0
2023-05-30 23:00:00,1958.599,1959.462,1958.397,1958.535,1321,200,0
2023-05-31 00:00:00,1958.544,1960.035,1957.391,1959.569,2803,200,0
2023-05-31 01:00:00,1959.567,1960.452,1954.776,1954.85,5143,200,0
2023-05-31 02:00:00,1954.805,1957.182,1953.625,1956.138,3871,200,0
2023-05-31 03:00:00,1956.152,1958.807,1955.873,1958.052,3071,200,0
2023-05-31 04:00:00,1958.051,1960.09,1957.792,1960.069,2158,200,0
2023-05-31 05:00:00,1960.071,1965.186,1958.031,1964.33,5025,200,0
2023-05-31 06:00:00,1964.361,1964.949,1960.099,1960.34,6042,200,0
2023-05-31 07:00:00,1960.303,1960.303,1955.735,1956.067,5651,200,0
2023-05-31 08:00:00,1956.092,1959.815,1955.233,1955.359,4706,200,0
2023-05-31 09:00:00,1955.329,1960.087,1954.924,1958.658,4135,200,0
2023-05-31 10:00:00,1958.675,1959.22,1954.843,1957.272,3912,200,0
2023-05-31 11:00:00,1957.279,1960.772,1956.985,1960.324,4203,200,0
2023-05-31 12:00:00,1960.321,1963.452,1959.932,1962.706,4958,200,0
2023-05-31 13:00:00,1962.673,1973.486,1961.65,1969.793,10321,200,0
2023-05-31 14:00:00,1969.824,1974.526,1960.08,1969.856,14133,200,0
2023-05-31 15:00:00,1969.889,1973.44,1968.581,1968.581,6625,200,0
2023-05-31 16:00:00,1968.551,1969.179,1963.737,1965.12,4734,200,0
2023-05-31 17:00:00,1965.143,1968.692,1963.07,1966.188,5031,200,0
2023-05-31 18:00:00,1966.204,1967.532,1964.22,1964.519,3803,200,0
2023-05-31 19:00:00,1964.486,1964.955,1962.654,1963.061,4062,200,0
2023-05-31 20:00:00,1963.094,1963.618,1962.378,1962.501,2170,200,0
2023-05-31 22:00:00,1962.717,1966.883,1962.717,1966.37,1755,200,0
2023-05-31 23:00:00,1966.344,1966.961,1965.639,1966.244,1740,200,0
2023-06-01 00:00:00,1966.275,1967.384,1964.928,1965.872,2852,200,0
2023-06-01 01:00:00,1965.868,1967.446,1961.996,1965.566,5426,200,0
2023-06-01 02:00:00,1965.598,1965.668,1963.183,1964.466,4263,200,0
2023-06-01 03:00:00,1964.467,1966.121,1963.827,1964.178,2986,200,0
2023-06-01 04:00:00,1964.194,1964.919,1963.346,1963.938,2512,200,0
2023-06-01 05:00:00,1963.94,1965.808,1962.551,1962.699,3667,200,0
2023-06-01 06:00:00,1962.734,1963.245,1960.483,1961.558,4442,200,0
2023-06-01 07:00:00,1961.521,1961.738,1955.08,1955.523,4774,200,0
2023-06-01 08:00:00,1955.535,1956.72,1953.338,1955.909,3848,200,0
2023-06-01 09:00:00,1955.942,1960.669,1955.302,1960.163,3503,200,0
2023-06-01 10:00:00,1960.133,1967.025,1959.951,1966.532,4158,200,0
2023-06-01 11:00:00,1966.563,1968.368,1966.279,1967.861,4783,200,0
2023-06-01 12:00:00,1967.828,1968.284,1958.663,1968.284,10496,200,0
2023-06-01 13:00:00,1968.316,1974.416,1965.995,1973.167,9807,200,0
2023-06-01 14:00:00,1973.298,1977.442,1969.647,1976.324,12566,200,0
2023-06-01 15:00:00,1976.292,1983.049,1975.549,1982.054,7050,200,0
2023-06-01 16:00:00,1982.086,1982.624,1978.392,1978.395,4712,200,0
2023-06-01 17:00:00,1978.365,1978.365,1976.197,1978.003,3959,200,0
2023-06-01 18:00:00,1978.021,1978.68,1975.635,1976.034,3296,200,0
2023-06-01 19:00:00,1976.065,1978.243,1976.065,1978.068,3230,200,0
2023-06-01 20:00:00,1978.101,1978.316,1977.362,1977.46,1193,200,0
2023-06-01 22:00:00,1977.115,1977.347,1976.193,1977.329,1166,200,0
2023-06-01 23:00:00,1977.299,1977.423,1975.886,1977.03,1331,200,0
2023-06-02 00:00:00,1977.033,1977.482,1975.503,1975.784,2617,200,0
2023-06-02 01:00:00,1975.791,1978.674,1974.015,1977.27,4406,200,0
2023-06-02 02:00:00,1977.302,1980.709,1976.942,1980.41,3749,200,0
2023-06-02 03:00:00,1980.378,1983.332,1980.134,1982.473,3658,200,0
2023-06-02 04:00:00,1982.47,1982.84,1979.294,1979.688,2680,200,0
2023-06-02 05:00:00,1979.702,1981.918,1978.292,1980.511,3981,200,0
2023-06-02 06:00:00,1980.55,1980.965,1977.001,1978.48,4680,200,0
2023-06-02 07:00:00,1978.449,1978.875,1975.784,1975.951,4112,200,0
2023-06-02 08:00:00,1975.933,1979.835,1974.956,1979.063,3677,200,0
2023-06-02 09:00:00,1979.074,1981.106,1978.126,1980.463,3605,200,0
2023-06-02 10:00:00,1980.431,1980.826,1978.221,1978.611,3017,200,0
2023-06-02 11:00:00,1978.602,1980.813,1977.842,1978.772,3769,200,0
2023-06-02 12:00:00,1978.802,1980.174,1968.443,1970.88,13354,200,0
2023-06-02 13:00:00,1970.847,1976.593,1961.895,1963.456,12883,200,0
2023-06-02 14:00:00,1963.487,1967.215,1960.987,1965.015,9327,200,0
2023-06-02 15:00:00,1964.983,1965.509,1961.136,1962.042,5106,200,0
2023-06-02 16:00:00,1962.012,1962.178,1952.237,1952.248,6110,200,0
2023-06-02 17:00:00,1952.28,1953.723,1951.082,1951.878,4506,200,0
2023-06-02 18:00:00,1951.884,1952.027,1950.058,1950.987,3619,200,0
2023-06-02 19:00:00,1951.024,1951.09,1948.066,1948.621,2839,200,0
2023-06-02 20:00:00,1948.584,1948.935,1947.58,1947.992,1667,200,0
2023-06-04 22:00:00,1947.366,1950.096,1947.297,1948.923,1967,200,0
2023-06-04 23:00:00,1948.93,1949.926,1947.399,1949.33,2245,200,0
2023-06-05 00:00:00,1949.344,1949.466,1945.516,1946.427,3013,200,0
2023-06-05 01:00:00,1946.441,1948.253,1945.698,1947.502,5614,200,0
2023-06-05 02:00:00,1947.488,1948.23,1943.824,1944.92,3956,200,0
2023-06-05 03:00:00,1944.922,1947.464,1944.289,1947.086,2870,200,0
2023-06-05 04:00:00,1947.085,1947.338,1944.892,1945.97,2293,200,0
2023-06-05 05:00:00,1945.965,1946.589,1942.948,1944.921,3784,200,0
2023-06-05 06:00:00,1944.889,1945.393,1941.851,1942.887,4411,200,0
2023-06-05 07:00:00,1942.857,1943.927,1938.476,1939.893,4549,200,0
2023-06-05 08:00:00,1939.842,1943.806,1938.567,1942.313,4045,200,0
2023-06-05 09:00:00,1942.321,1945.719,1940.214,1944.774,3949,200,0
2023-06-05 10:00:00,1944.78,1945.791,1942.162,1943.462,3519,200,0
2023-06-05 11:00:00,1943.43,1944.088,1938.341,1942.222,4005,200,0
2023-06-05 12:00:00,1942.252,1943.379,1938.048,1942.897,5195,200,0
2023-06-05 13:00:00,1942.859,1948.831,1942.642,1946.343,8120,200,0
2023-06-05 14:00:00,1946.601,1961.909,1946.601,1957.542,12778,200,0
2023-06-05 15:00:00,1957.536,1959.578,1955.595,1958.108,5196,200,0
2023-06-05 16:00:00,1958.144,1961.051,1957.066,1958.179,3798,200,0
2023-06-05 17:00:00,1958.178,1960.946,1957.236,1960.305,3375,200,0
2023-06-05 18:00:00,1960.308,1962.582,1960.111,1960.728,3646,200,0
2023-06-05 19:00:00,1960.696,1964.003,1960.696,1961.029,3351,200,0
2023-06-05 20:00:00,1961.066,1961.843,1960.932,1961.728,1314,200,0
2023-06-05 22:00:00,1961.485,1962.517,1960.628,1962.431,1809,200,0
2023-06-05 23:00:00,1962.429,1963.119,1960.977,1961.224,1985,200,0
2023-06-06 00:00:00,1961.231,1961.628,1960.487,1961.084,2132,200,0
2023-06-06 01:00:00,1961.096,1961.312,1959.007,1960.411,3899,200,0
2023-06-06 02:00:00,1960.432,1964.359,1959.66,1960.943,4303,200,0
2023-06-06 03:00:00,1960.937,1961.033,1959.018,1959.199,2730,200,0
2023-06-06 04:00:00,1959.196,1961.217,1959.022,1961.215,3005,200,0
2023-06-06 05:00:00,1961.245,1962.714,1957.873,1957.873,3555,200,0
2023-06-06 06:00:00,1957.877,1961.44,1957.714,1959.244,4939,200,0
2023-06-06 07:00:00,1959.211,1960.824,1956.846,1957.491,5281,200,0
2023-06-06 08:00:00,1957.513,1961.396,1957.242,1960.2,4807,200,0
2023-06-06 09:00:00,1960.245,1963.442,1960.163,1962.316,3887,200,0
2023-06-06 10:00:00,1962.335,1964.896,1961.966,1963.434,3719,200,0
2023-06-06 11:00:00,1963.464,1964.822,1962.722,1962.727,3729,200,0
2023-06-06 12:00:00,1962.733,1966.376,1959.814,1961.859,6301,200,0
2023-06-06 13:00:00,1961.829,1964.651,1954.295,1957.117,8111,200,0
2023-06-06 14:00:00,1957.184,1962.469,1956.6,1960.005,7264,200,0
2023-06-06 15:00:00,1960.018,1964.283,1958.541,1963.429,5006,200,0
2023-06-06 16:00:00,1963.432,1966.288,1961.019,1963.583,4176,200,0
2023-06-06 17:00:00,1963.581,1966.028,1962.946,1964.468,3240,200,0
2023-06-06 18:00:00,1964.456,1965.084,1962.994,1963.2,2506,200,0
2023-06-06 19:00:00,1963.202,1963.396,1962.254,1962.84,2519,200,0
2023-06-06 20:00:00,1962.871,1963.463,1962.45,1963.161,1262,200,0
2023-06-06 22:00:00,1963.594,1964.504,1963.06,1963.7,1298,200,0
2023-06-06 23:00:00,1963.699,1964.269,1962.678,1963.345,1502,200,0
2023-06-07 00:00:00,1963.315,1965.065,1963.173,1964.813,2390,200,0
2023-06-07 01:00:00,1964.819,1966.724,1964.21,1964.855,4071,200,0
2023-06-07 02:00:00,1964.868,1965.453,1963.066,1964.521,3349,200,0
2023-06-07 03:00:00,1964.486,1964.53,1962.905,1963.351,2732,200,0
2023-06-07 04:00:00,1963.348,1964.498,1963.212,1964.488,1781,200,0
2023-06-07 05:00:00,1964.496,1964.989,1962.713,1963.151,3049,200,0
2023-06-07 06:00:00,1963.115,1964.007,1957.118,1957.527,4432,200,0
2023-06-07 07:00:00,1957.488,1957.857,1954.753,1956.108,4184,200,0
2023-06-07 08:00:00,1956.088,1961.587,1955.702,1961.556,3811,200,0
2023-06-07 09:00:00,1961.587,1964.531,1961.387,1964.417,3713,200,0
2023-06-07 10:00:00,1964.45,1966.178,1962.315,1962.637,3701,200,0
2023-06-07 11:00:00,1962.646,1965.176,1960.867,1961.255,3943,200,0
2023-06-07 12:00:00,1961.223,1961.259,1957.124,1958.526,5320,200,0
2023-06-07 13:00:00,1958.487,1970.123,1958.034,1969.511,7618,200,0
2023-06-07 14:00:00,1969.574,1969.628,1956.546,1957.676,11224,200,0
2023-06-07 15:00:00,1957.644,1958.678,1946.404,1947.117,7680,200,0
2023-06-07 16:00:00,1947.148,1947.653,1940.721,1942.119,6625,200,0
2023-06-07 17:00:00,1942.136,1946.543,1940.852,1944.456,4806,200,0
2023-06-07 18:00:00,1944.486,1944.8,1941.922,1942.67,3831,200,0
2023-06-07 19:00:00,1942.64,1943.126,1939.997,1940.077,3520,200,0
2023-06-07 20:00:00,1940.044,1941.54,1939.839,1939.96,1800,200,0
2023-06-07 22:00:00,1939.848,1943.463,1939.848,1942.251,2098,200,0
2023-06-07 23:00:00,1942.256,1945.278,1941.683,1944.436,1950,200,0
2023-06-08 00:00:00,1944.433,1946.262,1944.24,1946.171,2682,200,0
2023-06-08 01:00:00,1946.181,1946.629,1944.52,1945.82,3901,200,0
2023-06-08 02:00:00,1945.811,1946.987,1944.441,1946.263,3300,200,0
2023-06-08 03:00:00,1946.246,1947.036,1945.794,1946.265,2619,200,0
2023-06-08 04:00:00,1946.29,1947.238,1945.715,1946.542,2294,200,0
2023-06-08 05:00:00,1946.555,1947.746,1945.648,1945.882,3206,200,0
2023-06-08 06:00:00,1945.912,1947.167,1942.764,1944.753,4299,200,0
2023-06-08 07:00:00,1944.722,1948.27,1944.273,1947.268,4119,200,0
2023-06-08 08:00:00,1947.238,1949.053,1946.686,1948.312,3960,200,0
2023-06-08 09:00:00,1948.292,1948.621,1945.727,1946.351,3376,200,0
2023-06-08 10:00:00,1946.381,1947.874,1945.798,1946.607,3136,200,0
2023-06-08 11:00:00,1946.642,1947.8,1944.902,1946.582,3641,200,0
2023-06-08 12:00:00,1946.619,1959.761,1946.2,1959.091,9543,200,0
2023-06-08 13:00:00,1959.06,1968.466,1956.971,1966.591,10649,200,0
2023-06-08 14:00:00,1966.623,1970.505,1965.069,1967.16,8864,200,0
2023-06-08 15:00:00,1967.191,1968.585,1965.576,1966.789,5678,200,0
2023-06-08 16:00:00,1966.819,1969.188,1965.436,1966.26,4690,200,0
2023-06-08 17:00:00,1966.228,1966.601,1961.713,1963.817,4285,200,0
2023-06-08 18:00:00,1963.814,1965.273,1962.82,1965.115,3343,200,0
2023-06-08 19:00:00,1965.081,1965.4,1963.209,1964.946,3324,200,0
2023-06-08 20:00:00,1964.98,1965.945,1964.837,1965.43,1272,200,0
2023-06-08 22:00:00,1965.692,1966.354,1965.599,1966.092,1050,200,0
2023-06-08 23:00:00,1966.085,1966.24,1965.136,1965.316,1217,200,0
2023-06-09 00:00:00,1965.313,1965.434,1963.347,1963.347,2568,200,0
2023-06-09 01:00:00,1963.348,1965.702,1963.176,1964.479,4016,200,0
2023-06-09 02:00:00,1964.444,1964.673,1963.365,1964.236,3025,200,0
2023-06-09 03:00:00,1964.25,1964.895,1963.579,1963.777,2429,200,0
2023-06-09 04:00:00,1963.776,1964.145,1962.358,1963.093,1842,200,0
2023-06-09 05:00:00,1963.088,1965.366,1962.639,1964.716,2872,200,0
2023-06-09 06:00:00,1964.747,1966.032,1963.999,1965.662,3971,200,0
2023-06-09 07:00:00,1965.645,1965.649,1962.771,1963.135,4309,200,0
2023-06-09 08:00:00,1963.105,1963.346,1960.653,1962.175,4079,200,0
2023-06-09 09:00:00,1962.161,1963.755,1961.742,1961.894,3362,200,0
2023-06-09 10:00:00,1961.863,1964.995,1961.649,1963.602,3492,200,0
2023-06-09 11:00:00,1963.631,1966.877,1963.065,1966.443,3719,200,0
2023-06-09 12:00:00,1966.438,1972.661,1962.035,1962.892,8265,200,0
2023-06-09 13:00:00,1962.861,1965.039,1956.53,1961.615,9147,200,0
2023-06-09 14:00:00,1961.585,1968.052,1960.205,1963.355,7748,200,0
2023-06-09 15:00:00,1963.368,1965.411,1960.728,1962.152,5553,200,0
2023-06-09 16:00:00,1962.119,1962.776,1960.788,1961.16,4032,200,0
2023-06-09 17:00:00,1961.182,1962.78,1960.4,1961.545,3521,200,0
2023-06-09 18:00:00,1961.571,1962.742,1960.851,1961.452,2775,200,0
2023-06-09 19:00:00,1961.45,1961.858,1959.6,1960.134,2990,200,0
2023-06-09 20:00:00,1960.166,1961.097,1960.039,1960.64,1171,200,0
2023-06-11 22:00:00,1959.592,1960.429,1958.694,1958.933,1365,200,0
2023-06-11 23:00:00,1958.932,1960.497,1958.013,1959.933,2041,200,0
